AnnoS;AteneoCOD;AteneoNOME;SESSO;Lau
2019;401;Bra Scienze Gastronomiche;M;59
2019;701;Aosta;F;207
2019;701;Aosta;M;59
2019;1001;Genova;F;3320
2019;1001;Genova;M;2475
2019;1201;Castellanza LIUC;F;226
2019;1201;Castellanza LIUC;M;436
2019;1202;Insubria;F;1124
2019;1202;Insubria;M;746
2019;1301;Novedrate e-Campus - telematica;F;1485
2019;1301;Novedrate e-Campus - telematica;M;1262
2019;1501;Milano;F;7191
2019;1501;Milano;M;4684
2019;1502;Milano Politecnico;F;4435
2019;1502;Milano Politecnico;M;7771
2019;1503;Milano Bocconi;F;2168
2019;1503;Milano Bocconi;M;2549
2019;1504;Milano Cattolica;F;6800
2019;1504;Milano Cattolica;M;3546
2019;1505;Milano IULM;F;1090
2019;1505;Milano IULM;M;398
2019;1508;Milano San Raffaele;F;420
2019;1508;Milano San Raffaele;M;225
2019;1509;Milano Bicocca;F;4462
2019;1509;Milano Bicocca;M;2631
2019;1510;Rozzano (MI) Humanitas University;F;51
2019;1510;Rozzano (MI) Humanitas University;M;36
2019;1601;Bergamo;F;2481
2019;1601;Bergamo;M;1389
2019;1701;Brescia;F;1193
2019;1701;Brescia;M;1390
2019;1801;Pavia;F;2587
2019;1801;Pavia;M;1994
2019;2101;Bolzano;F;470
2019;2101;Bolzano;M;235
2019;2201;Trento;F;1919
2019;2201;Trento;M;1782
2019;2301;Verona;F;3149
2019;2301;Verona;M;1627
2019;2701;Ca' Foscari Venezia;F;3382
2019;2701;Ca' Foscari Venezia;M;1649
2019;2702;Venezia Iuav;F;659
2019;2702;Venezia Iuav;M;534
2019;2801;Padova;F;7423
2019;2801;Padova;M;5987
2019;3001;Udine;F;1733
2019;3001;Udine;M;1413
2019;3201;Trieste;F;1754
2019;3201;Trieste;M;1249
2019;3401;Parma;F;2947
2019;3401;Parma;M;2212
2019;3601;Modena e Reggio Emilia;F;2861
2019;3601;Modena e Reggio Emilia;M;2268
2019;3701;Bologna;F;10878
2019;3701;Bologna;M;8150
2019;3801;Ferrara;F;1772
2019;3801;Ferrara;M;1386
2019;4101;Urbino;F;1798
2019;4101;Urbino;M;998
2019;4201;Marche;F;1414
2019;4201;Marche;M;1544
2019;4301;Macerata;F;1518
2019;4301;Macerata;M;518
2019;4302;Camerino;F;475
2019;4302;Camerino;M;428
2019;4801;Firenze;F;5679
2019;4801;Firenze;M;3550
2019;4804;Firenze IUL - telematica;F;37
2019;4804;Firenze IUL - telematica;M;9
2019;5001;Pisa;F;3992
2019;5001;Pisa;M;3754
2019;5201;Siena;F;1813
2019;5201;Siena;M;1203
2019;5202;Siena Stranieri;F;350
2019;5202;Siena Stranieri;M;66
2019;5401;Perugia;F;2697
2019;5401;Perugia;M;1834
2019;5403;Perugia Stranieri;F;189
2019;5403;Perugia Stranieri;M;73
2019;5601;Tuscia;F;703
2019;5601;Tuscia;M;899
2019;5801;Roma La Sapienza;F;11257
2019;5801;Roma La Sapienza;M;7726
2019;5802;Roma Tor Vergata;F;3116
2019;5802;Roma Tor Vergata;M;3060
2019;5803;Roma LUMSA;F;974
2019;5803;Roma LUMSA;M;383
2019;5805;Roma LUISS;F;1235
2019;5805;Roma LUISS;M;1512
2019;5806;Roma Foro Italico;F;171
2019;5806;Roma Foro Italico;M;365
2019;5807;Roma Tre;F;3531
2019;5807;Roma Tre;M;2278
2019;5808;Roma Biomedico;F;270
2019;5808;Roma Biomedico;M;175
2019;5809;Roma UNINT;F;382
2019;5809;Roma UNINT;M;101
2019;5810;Roma Marconi - telematica;F;815
2019;5810;Roma Marconi - telematica;M;806
2019;5811;Roma UNITELMA - telematica;F;154
2019;5811;Roma UNITELMA - telematica;M;167
2019;5812;Roma Europea;F;150
2019;5812;Roma Europea;M;72
2019;5813;Roma UNINETTUNO - telematica;F;190
2019;5813;Roma UNINETTUNO - telematica;M;241
2019;5814;Roma  Mercatorum - telematica;F;120
2019;5814;Roma  Mercatorum - telematica;M;527
2019;5815;Roma UNICUSANO - telematica;F;1936
2019;5815;Roma UNICUSANO - telematica;M;2730
2019;5816;Roma San Raffaele - telematica;F;426
2019;5816;Roma San Raffaele - telematica;M;412
2019;5817;Roma Link Campus;F;98
2019;5817;Roma Link Campus;M;274
2019;6001;Cassino;F;824
2019;6001;Cassino;M;701
2019;6201;Sannio;F;443
2019;6201;Sannio;M;434
2019;6202;Benevento Giustino Fortunato - telematica;F;120
2019;6202;Benevento Giustino Fortunato - telematica;M;214
2019;6301;Napoli Federico II;F;7385
2019;6301;Napoli Federico II;M;5840
2019;6302;Napoli Parthenope;F;1038
2019;6302;Napoli Parthenope;M;1252
2019;6303;Napoli L'Orientale;F;1538
2019;6303;Napoli L'Orientale;M;328
2019;6304;Napoli Benincasa;F;1531
2019;6304;Napoli Benincasa;M;243
2019;6306;Napoli Vanvitelli;F;2981
2019;6306;Napoli Vanvitelli;M;1900
2019;6307;Napoli Pegaso - telematica;F;3861
2019;6307;Napoli Pegaso - telematica;M;5344
2019;6501;Salerno;F;3476
2019;6501;Salerno;M;2574
2019;6601;L'Aquila;F;1823
2019;6601;L'Aquila;M;1377
2019;6701;Teramo;F;564
2019;6701;Teramo;M;435
2019;6901;Chieti e Pescara;F;3482
2019;6901;Chieti e Pescara;M;1661
2019;6902;Torrevecchia Teatina Leonardo da Vinci - telematica;F;8
2019;6902;Torrevecchia Teatina Leonardo da Vinci - telematica;M;6
2019;7001;Molise;F;749
2019;7001;Molise;M;471
2019;7101;Foggia;F;1201
2019;7101;Foggia;M;662
2019;7201;Bari;F;4766
2019;7201;Bari;M;2710
2019;7202;Bari Politecnico;F;676
2019;7202;Bari Politecnico;M;1313
2019;7203;Casamassima - G.Degennaro;F;150
2019;7203;Casamassima - G.Degennaro;M;215
2019;7501;Salento;F;2006
2019;7501;Salento;M;1105
2019;7601;Basilicata;F;540
2019;7601;Basilicata;M;367
2019;7801;Calabria;F;2667
2019;7801;Calabria;M;1826
2019;7901;Catanzaro;F;978
2019;7901;Catanzaro;M;576
2019;8001;Reggio Calabria;F;359
2019;8001;Reggio Calabria;M;376
2019;8003;Reggio Calabria - Dante Alighieri;F;142
2019;8003;Reggio Calabria - Dante Alighieri;M;25
2019;8201;Palermo;F;4440
2019;8201;Palermo;M;3024
2019;8301;Messina;F;2416
2019;8301;Messina;M;1457
2019;8601;Enna KORE;F;785
2019;8601;Enna KORE;M;346
2019;8701;Catania;F;3804
2019;8701;Catania;M;2422
2019;9001;Sassari;F;1449
2019;9001;Sassari;M;763
2019;9201;Cagliari;F;2464
2019;9201;Cagliari;M;1536
2018;101;Torino;F;8069
2018;101;Torino;M;4924
2018;102;Torino Politecnico;F;2227
2018;102;Torino Politecnico;M;5041
2018;201;Piemonte Orientale;F;1265
2018;201;Piemonte Orientale;M;759
2018;401;Bra Scienze Gastronomiche;F;64
2018;401;Bra Scienze Gastronomiche;M;54
2018;701;Aosta;F;168
2018;701;Aosta;M;57
2018;1001;Genova;F;3429
2018;1001;Genova;M;2605
2018;1201;Castellanza LIUC;F;287
2018;1201;Castellanza LIUC;M;453
2018;1202;Insubria;F;1038
2018;1202;Insubria;M;726
2018;1301;Novedrate e-Campus - telematica;F;1179
2018;1301;Novedrate e-Campus - telematica;M;1000
2018;1501;Milano;F;7139
2018;1501;Milano;M;4506
2018;1502;Milano Politecnico;F;4393
2018;1502;Milano Politecnico;M;7291
2018;1503;Milano Bocconi;F;2111
2018;1503;Milano Bocconi;M;2413
2018;1504;Milano Cattolica;F;6478
2018;1504;Milano Cattolica;M;3484
2018;1505;Milano IULM;F;1049
2018;1505;Milano IULM;M;374
2018;1508;Milano San Raffaele;F;357
2018;1508;Milano San Raffaele;M;228
2018;1509;Milano Bicocca;F;4486
2018;1509;Milano Bicocca;M;2588
2018;1510;Rozzano (MI) Humanitas University;F;19
2018;1510;Rozzano (MI) Humanitas University;M;3
2018;1601;Bergamo;F;2374
2018;1601;Bergamo;M;1155
2018;1701;Brescia;F;1196
2018;1701;Brescia;M;1308
2018;1801;Pavia;F;2572
2018;1801;Pavia;M;1896
2018;2101;Bolzano;F;486
2018;2101;Bolzano;M;217
2018;2201;Trento;F;1899
2018;2201;Trento;M;1804
2018;2301;Verona;F;3056
2018;2301;Verona;M;1510
2018;2701;Ca' Foscari Venezia;F;3591
2018;2701;Ca' Foscari Venezia;M;1658
2018;2702;Venezia Iuav;F;650
2018;2702;Venezia Iuav;M;602
2018;2801;Padova;F;6937
2018;2801;Padova;M;5747
2018;3001;Udine;F;1568
2018;3001;Udine;M;1372
2018;3201;Trieste;F;1719
2018;3201;Trieste;M;1246
2018;3401;Parma;F;2657
2018;3401;Parma;M;1892
2018;3601;Modena e Reggio Emilia;F;2524
2018;3601;Modena e Reggio Emilia;M;2128
2018;3701;Bologna;F;10317
2018;3701;Bologna;M;7929
2018;3801;Ferrara;F;1800
2018;3801;Ferrara;M;1279
2018;4101;Urbino;F;1653
2018;4101;Urbino;M;969
2018;4201;Marche;F;1489
2018;4201;Marche;M;1557
2018;4301;Macerata;F;1474
2018;4301;Macerata;M;462
2018;4302;Camerino;F;497
2018;4302;Camerino;M;449
2018;4801;Firenze;F;5406
2018;4801;Firenze;M;3503
2018;4804;Firenze IUL - telematica;F;35
2018;4804;Firenze IUL - telematica;M;9
2018;5001;Pisa;F;3899
2018;5001;Pisa;M;3500
2018;5201;Siena;F;1761
2018;5201;Siena;M;1174
2018;5202;Siena Stranieri;F;323
2018;5202;Siena Stranieri;M;68
2018;5401;Perugia;F;2569
2018;5401;Perugia;M;1741
2018;5403;Perugia Stranieri;F;140
2018;5403;Perugia Stranieri;M;72
2018;5601;Tuscia;F;802
2018;5601;Tuscia;M;806
2018;5801;Roma La Sapienza;F;10646
2018;5801;Roma La Sapienza;M;7349
2018;5802;Roma Tor Vergata;F;3086
2018;5802;Roma Tor Vergata;M;2863
2018;5803;Roma LUMSA;F;1023
2018;5803;Roma LUMSA;M;374
2018;5805;Roma LUISS;F;1206
2018;5805;Roma LUISS;M;1406
2018;5806;Roma Foro Italico;F;153
2018;5806;Roma Foro Italico;M;340
2018;5807;Roma Tre;F;3529
2018;5807;Roma Tre;M;2396
2018;5808;Roma Biomedico;F;269
2018;5808;Roma Biomedico;M;171
2018;5809;Roma UNINT;F;435
2018;5809;Roma UNINT;M;92
2018;5810;Roma Marconi - telematica;F;777
2018;5810;Roma Marconi - telematica;M;803
2018;5811;Roma UNITELMA - telematica;F;165
2018;5811;Roma UNITELMA - telematica;M;200
2018;5812;Roma Europea;F;91
2018;5812;Roma Europea;M;82
2018;5813;Roma UNINETTUNO - telematica;F;221
2018;5813;Roma UNINETTUNO - telematica;M;312
2018;5814;Roma  Mercatorum - telematica;F;29
2018;5814;Roma  Mercatorum - telematica;M;56
2018;5815;Roma UNICUSANO - telematica;F;1651
2018;5815;Roma UNICUSANO - telematica;M;2408
2018;5816;Roma San Raffaele - telematica;F;283
2018;5816;Roma San Raffaele - telematica;M;304
2018;5817;Roma Link Campus;F;148
2018;5817;Roma Link Campus;M;302
2018;6001;Cassino;F;841
2018;6001;Cassino;M;598
2018;6201;Sannio;F;509
2018;6201;Sannio;M;394
2018;6202;Benevento Giustino Fortunato - telematica;F;106
2018;6202;Benevento Giustino Fortunato - telematica;M;182
2018;6301;Napoli Federico II;F;7461
2018;6301;Napoli Federico II;M;5869
2018;6302;Napoli Parthenope;F;1010
2018;6302;Napoli Parthenope;M;1194
2018;6303;Napoli L'Orientale;F;1499
2018;6303;Napoli L'Orientale;M;370
2018;6304;Napoli Benincasa;F;1535
2018;6304;Napoli Benincasa;M;213
2018;6306;Napoli Vanvitelli;F;2616
2018;6306;Napoli Vanvitelli;M;1827
2018;6307;Napoli Pegaso - telematica;F;2669
2018;6307;Napoli Pegaso - telematica;M;3849
2018;6501;Salerno;F;3117
2018;6501;Salerno;M;2307
2018;6601;L'Aquila;F;1813
2018;6601;L'Aquila;M;1232
2018;6701;Teramo;F;576
2018;6701;Teramo;M;402
2018;6901;Chieti e Pescara;F;3191
2018;6901;Chieti e Pescara;M;1596
2018;6902;Torrevecchia Teatina Leonardo da Vinci - telematica;F;9
2018;6902;Torrevecchia Teatina Leonardo da Vinci - telematica;M;4
2018;7001;Molise;F;601
2018;7001;Molise;M;413
2018;7101;Foggia;F;1034
2018;7101;Foggia;M;645
2018;7201;Bari;F;4763
2018;7201;Bari;M;2809
2018;7202;Bari Politecnico;F;643
2018;7202;Bari Politecnico;M;1272
2018;7203;Casamassima - G.Degennaro;F;128
2018;7203;Casamassima - G.Degennaro;M;209
2018;7501;Salento;F;2069
2018;7501;Salento;M;1072
2018;7601;Basilicata;F;575
2018;7601;Basilicata;M;376
2018;7801;Calabria;F;2565
2018;7801;Calabria;M;1680
2018;7901;Catanzaro;F;882
2018;7901;Catanzaro;M;568
2018;8001;Reggio Calabria;F;444
2018;8001;Reggio Calabria;M;439
2018;8003;Reggio Calabria - Dante Alighieri;F;174
2018;8003;Reggio Calabria - Dante Alighieri;M;35
2018;8201;Palermo;F;4362
2018;8201;Palermo;M;2751
2018;8301;Messina;F;2567
2018;8301;Messina;M;1334
2018;8601;Enna KORE;F;712
2018;8601;Enna KORE;M;428
2018;8701;Catania;F;3674
2018;8701;Catania;M;2471
2018;9001;Sassari;F;1405
2018;9001;Sassari;M;752
2018;9201;Cagliari;F;2429
2018;9201;Cagliari;M;1622
2017;101;Torino;F;7802
2017;101;Torino;M;4744
2017;102;Torino Politecnico;F;2080
2017;102;Torino Politecnico;M;4618
2017;201;Piemonte Orientale;F;1167
2017;201;Piemonte Orientale;M;659
2017;401;Bra Scienze Gastronomiche;F;53
2017;401;Bra Scienze Gastronomiche;M;52
2017;701;Aosta;F;187
2017;701;Aosta;M;70
2017;1001;Genova;F;3309
2017;1001;Genova;M;2461
2017;1201;Castellanza LIUC;F;222
2017;1201;Castellanza LIUC;M;371
2017;1202;Insubria;F;978
2017;1202;Insubria;M;651
2017;1301;Novedrate e-Campus - telematica;F;860
2017;1301;Novedrate e-Campus - telematica;M;818
2017;1501;Milano;F;7114
2017;1501;Milano;M;4323
2017;1502;Milano Politecnico;F;4038
2017;1502;Milano Politecnico;M;7000
2017;1503;Milano Bocconi;F;2184
2017;1503;Milano Bocconi;M;2322
2017;1504;Milano Cattolica;F;6577
2017;1504;Milano Cattolica;M;3405
2017;1505;Milano IULM;F;954
2017;1505;Milano IULM;M;307
2017;1508;Milano San Raffaele;F;334
2017;1508;Milano San Raffaele;M;195
2017;1509;Milano Bicocca;F;4285
2017;1509;Milano Bicocca;M;2413
2017;1510;Rozzano (MI) Humanitas University;F;13
2017;1510;Rozzano (MI) Humanitas University;M;3
2017;1601;Bergamo;F;2111
2017;1601;Bergamo;M;1049
2017;1701;Brescia;F;1272
2017;1701;Brescia;M;1361
2017;1801;Pavia;F;2527
2017;1801;Pavia;M;1894
2017;2101;Bolzano;F;432
2017;2101;Bolzano;M;179
2017;2201;Trento;F;1838
2017;2201;Trento;M;1689
2017;2301;Verona;F;2922
2017;2301;Verona;M;1494
2017;2701;Ca' Foscari Venezia;F;3197
2017;2701;Ca' Foscari Venezia;M;1528
2017;2702;Venezia Iuav;F;703
2017;2702;Venezia Iuav;M;592
2017;2801;Padova;F;7253
2017;2801;Padova;M;5504
2017;3001;Udine;F;1579
2017;3001;Udine;M;1248
2017;3201;Trieste;F;1686
2017;3201;Trieste;M;1179
2017;3401;Parma;F;2608
2017;3401;Parma;M;1975
2017;3601;Modena e Reggio Emilia;F;2447
2017;3601;Modena e Reggio Emilia;M;1792
2017;3701;Bologna;F;10273
2017;3701;Bologna;M;7589
2017;3801;Ferrara;F;1692
2017;3801;Ferrara;M;1284
2017;4101;Urbino;F;1640
2017;4101;Urbino;M;928
2017;4201;Marche;F;1434
2017;4201;Marche;M;1552
2017;4301;Macerata;F;1497
2017;4301;Macerata;M;480
2017;4302;Camerino;F;524
2017;4302;Camerino;M;498
2017;4801;Firenze;F;4980
2017;4801;Firenze;M;3296
2017;4804;Firenze IUL - telematica;F;26
2017;5001;Pisa;F;3679
2017;5001;Pisa;M;3394
2017;5201;Siena;F;1622
2017;5201;Siena;M;1163
2017;5202;Siena Stranieri;F;265
2017;5202;Siena Stranieri;M;46
2017;5401;Perugia;F;2411
2017;5401;Perugia;M;1764
2017;5403;Perugia Stranieri;F;138
2017;5403;Perugia Stranieri;M;79
2017;5601;Tuscia;F;595
2017;5601;Tuscia;M;745
2017;5801;Roma La Sapienza;F;11095
2017;5801;Roma La Sapienza;M;7477
2017;5802;Roma Tor Vergata;F;3042
2017;5802;Roma Tor Vergata;M;2888
2017;5803;Roma LUMSA;F;955
2017;5803;Roma LUMSA;M;364
2017;5805;Roma LUISS;F;1115
2017;5805;Roma LUISS;M;1279
2017;5806;Roma Foro Italico;F;167
2017;5806;Roma Foro Italico;M;343
2017;5807;Roma Tre;F;3876
2017;5807;Roma Tre;M;2442
2017;5808;Roma Biomedico;F;258
2017;5808;Roma Biomedico;M;148
2017;5809;Roma UNINT;F;354
2017;5809;Roma UNINT;M;89
2017;5810;Roma Marconi - telematica;F;706
2017;5810;Roma Marconi - telematica;M;782
2017;5811;Roma UNITELMA - telematica;F;134
2017;5811;Roma UNITELMA - telematica;M;176
2017;5812;Roma Europea;F;145
2017;5812;Roma Europea;M;71
2017;5813;Roma UNINETTUNO - telematica;F;189
2017;5813;Roma UNINETTUNO - telematica;M;301
2017;5814;Roma  Mercatorum - telematica;F;24
2017;5814;Roma  Mercatorum - telematica;M;39
2017;5815;Roma UNICUSANO - telematica;F;1440
2017;5815;Roma UNICUSANO - telematica;M;1854
2017;5816;Roma San Raffaele - telematica;F;140
2017;5816;Roma San Raffaele - telematica;M;192
2017;5817;Roma Link Campus;F;149
2017;5817;Roma Link Campus;M;294
2017;6001;Cassino;F;722
2017;6001;Cassino;M;558
2017;6201;Sannio;F;465
2017;6201;Sannio;M;398
2017;6202;Benevento Giustino Fortunato - telematica;F;92
2017;6202;Benevento Giustino Fortunato - telematica;M;150
2017;6301;Napoli Federico II;F;7349
2017;6301;Napoli Federico II;M;5654
2017;6302;Napoli Parthenope;F;1025
2017;6302;Napoli Parthenope;M;1273
2017;6303;Napoli L'Orientale;F;1555
2017;6303;Napoli L'Orientale;M;346
2017;6304;Napoli Benincasa;F;1548
2017;6304;Napoli Benincasa;M;227
2017;6306;Napoli Vanvitelli;F;2847
2017;6306;Napoli Vanvitelli;M;1863
2017;6307;Napoli Pegaso - telematica;F;1651
2017;6307;Napoli Pegaso - telematica;M;2499
2017;6501;Salerno;F;3231
2017;6501;Salerno;M;2029
2017;6601;L'Aquila;F;2018
2017;6601;L'Aquila;M;1448
2017;6701;Teramo;F;602
2017;6701;Teramo;M;420
2017;6901;Chieti e Pescara;F;3394
2017;6901;Chieti e Pescara;M;1581
2017;6902;Torrevecchia Teatina Leonardo da Vinci - telematica;F;16
2017;6902;Torrevecchia Teatina Leonardo da Vinci - telematica;M;13
2017;7001;Molise;F;639
2017;7001;Molise;M;422
2017;7101;Foggia;F;1005
2017;7101;Foggia;M;566
2017;7201;Bari;F;4915
2017;7201;Bari;M;2644
2017;7202;Bari Politecnico;F;665
2017;7202;Bari Politecnico;M;1295
2017;7203;Casamassima - G.Degennaro;F;104
2017;7203;Casamassima - G.Degennaro;M;161
2017;7501;Salento;F;2099
2017;7501;Salento;M;1028
2017;7601;Basilicata;F;514
2017;7601;Basilicata;M;379
2017;7801;Calabria;F;2743
2017;7801;Calabria;M;1822
2017;7901;Catanzaro;F;953
2017;7901;Catanzaro;M;605
2017;8001;Reggio Calabria;F;440
2017;8001;Reggio Calabria;M;487
2017;8003;Reggio Calabria - Dante Alighieri;F;178
2017;8003;Reggio Calabria - Dante Alighieri;M;41
2017;8201;Palermo;F;4447
2017;8201;Palermo;M;2848
2017;8301;Messina;F;2417
2017;8301;Messina;M;1261
2017;8601;Enna KORE;F;751
2017;8601;Enna KORE;M;400
2017;8701;Catania;F;3858
2017;8701;Catania;M;2488
2017;9001;Sassari;F;1328
2017;9001;Sassari;M;725
2017;9201;Cagliari;F;2456
2017;9201;Cagliari;M;1555
2016;101;Torino;F;7702
2016;101;Torino;M;4687
2016;102;Torino Politecnico;F;1957
2016;102;Torino Politecnico;M;4483
2016;201;Piemonte Orientale;F;1117
2016;201;Piemonte Orientale;M;656
2016;401;Bra Scienze Gastronomiche;F;52
2016;401;Bra Scienze Gastronomiche;M;26
2016;701;Aosta;F;145
2016;701;Aosta;M;44
2016;1001;Genova;F;3392
2016;1001;Genova;M;2572
2016;1201;Castellanza LIUC;F;223
2016;1201;Castellanza LIUC;M;397
2016;1202;Insubria;F;868
2016;1202;Insubria;M;626
2016;1301;Novedrate e-Campus - telematica;F;478
2016;1301;Novedrate e-Campus - telematica;M;421
2016;1501;Milano;F;7033
2016;1501;Milano;M;4445
2016;1502;Milano Politecnico;F;3820
2016;1502;Milano Politecnico;M;6673
2016;1503;Milano Bocconi;F;2262
2016;1503;Milano Bocconi;M;2356
2016;1504;Milano Cattolica;F;6141
2016;1504;Milano Cattolica;M;3203
2016;1505;Milano IULM;F;785
2016;1505;Milano IULM;M;325
2016;1508;Milano San Raffaele;F;327
2016;1508;Milano San Raffaele;M;167
2016;1509;Milano Bicocca;F;4263
2016;1509;Milano Bicocca;M;2415
2016;1510;Rozzano (MI) Humanitas University;F;4
2016;1510;Rozzano (MI) Humanitas University;M;3
2016;1601;Bergamo;F;1955
2016;1601;Bergamo;M;1049
2016;1701;Brescia;F;1231
2016;1701;Brescia;M;1277
2016;1801;Pavia;F;2479
2016;1801;Pavia;M;1878
2016;2101;Bolzano;F;365
2016;2101;Bolzano;M;159
2016;2201;Trento;F;1803
2016;2201;Trento;M;1773
2016;2301;Verona;F;2707
2016;2301;Verona;M;1325
2016;2701;Ca' Foscari Venezia;F;3224
2016;2701;Ca' Foscari Venezia;M;1553
2016;2702;Venezia Iuav;F;682
2016;2702;Venezia Iuav;M;632
2016;2801;Padova;F;6977
2016;2801;Padova;M;5371
2016;3001;Udine;F;1625
2016;3001;Udine;M;1398
2016;3201;Trieste;F;1864
2016;3201;Trieste;M;1271
2016;3401;Parma;F;2590
2016;3401;Parma;M;1944
2016;3601;Modena e Reggio Emilia;F;2268
2016;3601;Modena e Reggio Emilia;M;1792
2016;3701;Bologna;F;10002
2016;3701;Bologna;M;7100
2016;3801;Ferrara;F;1643
2016;3801;Ferrara;M;1222
2016;4101;Urbino;F;1648
2016;4101;Urbino;M;869
2016;4201;Marche;F;1410
2016;4201;Marche;M;1558
2016;4301;Macerata;F;1301
2016;4301;Macerata;M;440
2016;4302;Camerino;F;554
2016;4302;Camerino;M;521
2016;4801;Firenze;F;4988
2016;4801;Firenze;M;3261
2016;4804;Firenze IUL - telematica;F;5
2016;4804;Firenze IUL - telematica;M;3
2016;5001;Pisa;F;3621
2016;5001;Pisa;M;3348
2016;5201;Siena;F;1754
2016;5201;Siena;M;1153
2016;5202;Siena Stranieri;F;257
2016;5202;Siena Stranieri;M;41
2016;5401;Perugia;F;2623
2016;5401;Perugia;M;1849
2016;5403;Perugia Stranieri;F;156
2016;5403;Perugia Stranieri;M;69
2016;5601;Tuscia;F;605
2016;5601;Tuscia;M;643
2016;5801;Roma La Sapienza;F;10927
2016;5801;Roma La Sapienza;M;7405
2016;5802;Roma Tor Vergata;F;3023
2016;5802;Roma Tor Vergata;M;3002
2016;5803;Roma LUMSA;F;933
2016;5803;Roma LUMSA;M;359
2016;5805;Roma LUISS;F;1157
2016;5805;Roma LUISS;M;1175
2016;5806;Roma Foro Italico;F;181
2016;5806;Roma Foro Italico;M;326
2016;5807;Roma Tre;F;3735
2016;5807;Roma Tre;M;2448
2016;5808;Roma Biomedico;F;296
2016;5808;Roma Biomedico;M;148
2016;5809;Roma UNINT;F;305
2016;5809;Roma UNINT;M;86
2016;5810;Roma Marconi - telematica;F;709
2016;5810;Roma Marconi - telematica;M;918
2016;5811;Roma UNITELMA - telematica;F;154
2016;5811;Roma UNITELMA - telematica;M;191
2016;5812;Roma Europea;F;129
2016;5812;Roma Europea;M;56
2016;5813;Roma UNINETTUNO - telematica;F;250
2016;5813;Roma UNINETTUNO - telematica;M;320
2016;5814;Roma  Mercatorum - telematica;F;5
2016;5814;Roma  Mercatorum - telematica;M;6
2016;5815;Roma UNICUSANO - telematica;F;1024
2016;5815;Roma UNICUSANO - telematica;M;1483
2016;5816;Roma San Raffaele - telematica;F;98
2016;5816;Roma San Raffaele - telematica;M;134
2016;5817;Roma Link Campus;F;90
2016;5817;Roma Link Campus;M;190
2016;6001;Cassino;F;858
2016;6001;Cassino;M;561
2016;6201;Sannio;F;468
2016;6201;Sannio;M;434
2016;6202;Benevento Giustino Fortunato - telematica;F;77
2016;6202;Benevento Giustino Fortunato - telematica;M;121
2016;6301;Napoli Federico II;F;7387
2016;6301;Napoli Federico II;M;5476
2016;6302;Napoli Parthenope;F;1089
2016;6302;Napoli Parthenope;M;1106
2016;6303;Napoli L'Orientale;F;1330
2016;6303;Napoli L'Orientale;M;326
2016;6304;Napoli Benincasa;F;1335
2016;6304;Napoli Benincasa;M;210
2016;6306;Napoli Vanvitelli;F;2844
2016;6306;Napoli Vanvitelli;M;1888
2016;6307;Napoli Pegaso - telematica;F;1167
2016;6307;Napoli Pegaso - telematica;M;1973
2016;6501;Salerno;F;3077
2016;6501;Salerno;M;1884
2016;6601;L'Aquila;F;2270
2016;6601;L'Aquila;M;1484
2016;6701;Teramo;F;544
2016;6701;Teramo;M;425
2016;6901;Chieti e Pescara;F;3603
